,tweet
8829,"RT @MichaelEMann: 2. The insistence that “today’s zero-carbon technologies are more expensive than their fossil-fuel counterparts”.
That’s…"
8830,"RT @JCarrollFoy: America now has a president who cares about combatting climate change, ending the gun violence epidemic, and protecting vu…"
8831,RT @gcesystems: THIS is why pollution control equipment is so important. Cutting corners is no longer an option for our planet! https://t.c…
8832,"RT @kylegriffin1: President Biden: ""For too long, we have failed to use the most important word when it comes to meeting the climate crisis…"
8833,RT @praveshjain500: Our group of volunteers has created this one stop solution for looking for beds in Jhansi-Lalitpur. We will regularly u…
8834,"RT @FrontalForce: Be it covid, natural disasters, forest fires or any tough time on our nation, its our armed forces who always stand with…"
8835,RT @EricShapiro3: Some of the policies Joe Biden’s proposing would help people and I hope they pass. But it’s not enough. People can’t wait…
8836,"RT @RogerHallamCS21: 1 Climate scientists: net zero is a dangerous trap. ""When the international climate change community convened in Copen…"
8837,"RT @maxberger: “When I think climate change, I think jobs. Jobs, jobs, jobs.” - @POTUS 

Thank you @sunrisemvmt, @AOC and @justicedems. Y’a…"
8838,"Climate always changes. Humans cannot change the climate. It is a naturally occurring event and when we die from an extinction event, it will continue changing as before."
8839,"We're grateful to all who supported #Paws4Kids, including our generous partners who matched donations, our ambassadors &amp; the community who have helped raise awareness, and finally to you, our donors. Because of you, we can support more children to heal &amp; learn. Thank you! 🙏 https://t.co/drtkNhjHmg"
8840,RT @QuinnLeone4: Democrats want to help the average working  person. Republicans want to line the pockets of their donors and themselves.
8841,"RT @ForeignPolicy: High-level climate summits tend to discuss long-term consequences of climate change, but the climate change situation in…"
8842,"RT @DIEBO37: #Earth’s Frozen Surfaces Became Less Susceptible To Thawing, Potentially Locking In More Carbon Than Expected
#ClimateChange #…"
8843,RT @CIFOR: 🌱CIFOR and partners are investigating the opportunities to restore degraded land while producing #bioenergy (and food) using cli…
8844,@chetan_bhagat @Sadafsayeed indians are dying because of immunity boosters  our climate is hot  all vaccines are hot . our bodies are badly damaged due to immunity boosters vaccine will not work in india
8845,"RT @DIEBO37: #Earth’s Frozen Surfaces Became Less Susceptible To Thawing, Potentially Locking In More Carbon Than Expected
#ClimateChange #…"
8846,"RT @ynakg2: *PLASMA DONORS REQUIRED FOR COVID TREATMENT URGENTLY* 

Patient: Hitesh palgaht
Age: 29
Hospital: sunshine hospital Secunderaba…"
8847,"RT @ChrisMurphyCT: Biden says when thinks of climate change he thinks of jobs.

Last week I visited a solar company in CT that said if Trum…"
8848,"RT @AlexEpstein: What @benshapiro is saying in general is particularly true in energy. Bumbling, ""boring"" @JoeBiden is unconstitutionally p…"
8849,@MSNBC Some journalist reach out to me. There are thousands and thousands of lives at risk. Coverup of water pollution in a flint water level of problem. Local Politicians getting rich. It needs the whistle blown in a big way. Someone contact me seriously. They need help!
8850,RT @RepGregSteube: The Democrats are so concerned with agricultural climate issues that we lose sight of the independence we must have from…
8851,"RT @billboard_twice: For everyone who still don't know about RIAA certification, RIAA certification based on the number of albums and singl…"
8852,RT @liberalvixen: @bubbaprog I practiced law with him for a short time at the same firm. I tried to explain climate change to him over lunc…
8853,"RT @RuralCOUnited: BoBo will forever be the Congresswoman that killed Jordan Cove

Honestly considering donating"
8854,"“Biden’s plan emphasizes corporate welfare ... it does nothing to stop more oil and gas fracking and pipelines for more gas-fired power plants, or to shut down coal-fired power plants.”  - Howie Hawkins
https://t.co/Zdl07lqF3m"
8855,"And large bulkers! It is like a perfect storm quietly materializing... Acceptance for 100 usd carbon tax (300 usd fuel tax) growing, rising oilprices, forced slow down widely accepted at necessary and then you add all large ship yard capacity gone due to containers for years..."
8856,fact
8857,"RT @HarleyRouda: Michelle Steel fast tracked the sale of our public land to one of her mega donors during her final days as Supervisor.

Th…"
8858,"RT @akuma_river: @official_TT1234 @TheDailyShow 200+ died.

100+ just from freezing to death. 

The rest was from trying to stay warm (fire…"
8859,"RT @ian_urbina: In 1961, John F. Kennedy said “knowledge of the oceans is more than a matter of curiosity. Our very survival may hinge upon…"
8860,@SenToomey You can’t leave office fast enough. You never held town halls or spoke to people in need. You chose to represent your wealthy donors only and you are signaling to them now. Pro-life republicans that want to force women to give birth then not support the children at all. Figures.
8861,RT @ConceptualJames: Climate change started in 1619.
8862,RT @flosplaneta: people that think resin artists are one of the biggest contributors to plastic pollution have such small brain energy. how…
8863,"RT @billboard_twice: For everyone who still don't know about RIAA certification, RIAA certification based on the number of albums and singl…"
8864,"RT @BombshellDAILY: MELTING ARCTIC GLACIERS ARE SHIFTING EARTHS AXIS
New research shows that shifts in the Earth's rotational axis have acc…"
8865,@RaoulGMI Carbon ETF $KRBN perhaps ?
8866,RT @MarkAmesExiled: The Empire is trying to buy off the voters with hush money. It will probably work for the election cycle or two. https:…
8867,"RT @GOP: Biden’s decision to rejoin the Paris Climate Agreement could cost Americans between 400,000 and 2.7 million jobs."
8868,"RT @GreenForAll: We're ready to hit the ground running w/ anyone willing to create solutions &amp; find common ground.

TODAY: Join @ThePeoples…"
8869,Amazing!
8870,"RT @RepJayapal: Meeting the climate crisis means jobs, jobs, jobs.

@POTUS can help us save our planet, put people back to work, and fight…"
8871,"Plus, historical emissions are a key aspect. we've been talking about climate change for literally longer than my lifetime. Those who are responsible for making the biggest mess should be the most responsible for clean up. The US is still the largest historical emitter 2/"
8872,RT @AnaMardoll: Could we stop with the individualized non-solutions and actually tackle the massive corporations that are poisoning our pla…
8873,RT @ProudSocialist: The 6 members of Congress including AOC deserve credit for pushing the DOJ on this. For those who don’t know @SDonziger…
8874,RT @HeatherMoAndCo: #WhereIsDougFord? This is nothing new (see his lone term on TO City Council). Ford is a LARPing Premier. He likes when…
8875,This is the same Bruce bilson who got caught being a lobbyist right as he finished being a Murdoch liberal party minister for small business #auspol
8876,"The oil company behind a spill in Inglewood is headed by a powerful lobbying official who’s fighting tougher regulations.

https://t.co/4Tb3rrH7nD"
8877,RT @JamaalBowmanNY: The proposals that President Biden has put forward over the last few weeks would represent important steps — but don’t…
8878,RT @BashFooth: Go check out our third episode! Had a lot of fun with this one and it was great to be back after a week off! @Mr_Derwood @Ma…
8879,"RT @BeauTFC: Um... if we're just going to be handing out DARPAs, can we get a DARPA for climate change as well?"
8880,RT @NWF: The bipartisan vote to restore the @EPA’s ability to protect people and wildlife alike from the threats posed by #methane emission…
8881,"Resource-poor South Korea wants to spend billions on wind power to achieve carbon neutrality by 2050, but its plans are being delayed by fishermen who say the fight against climate change threatens their catches. https://t.co/A1q5gdTQrp"
8882,"RT @SenSanders: If we do not get our act together on climate change, our entire planet will face irreparable harm. https://t.co/0wLGcdQLsC"
8883,@steph_brown_aus That’s the point though we are ....from climate change to the pandemic and it’s thought and prayers ffs😡😡😡
8884,"RT @AdamBandt: In just 24 hours, Morrison's set to fund a new gas-fired power station in the Hunter.

The market doesn't want it. It's too…"
8885,RT @SenSeanRyan: Today I joined the Scajaquada Corridor Coalition to announce a new vision for the future of Buffalo’s Scajaquada Corridor.…
8886,"RT @Defenders: Humanity’s greenhouse gas emissions have overheated the Earth’s atmosphere, unleashing extreme weather including the overhea…"
8887,"@jorge_guajardo Yeah, it’s a fine line. Close friends whom the leader trusts are the most coveted ambassadors. Awkward donors, sidekicks, and exiled opponents are the worst. Career diplomats are often boring, but steadfast and great in a pinch."
8888,"RT @torrHL: @TPCarney Look, if there’s one thing Republicans love to do it’s “follow the science*”

* Offer does not apply to climate chang…"
8889,RT @Burien: Help shape the initial vision and direction of Burien’s climate planning efforts. Join the #BurienClimateAction Plan Community…
8890,RT @GhouseKMD: Need blood for my friend's dad who's undergoing surgery in 2days in Hyderabad. Any donors pls call the mentioned number or c…
8891,"So voting, driving, hunting, etc. will require more certification than carrying a gun in public...?"
8892,Electric vehicles are a stepping stone towards the bright future of zero percent emission vehicles and living in a sustainable and pollution free environment. To know more about the same join our workshop specially curated with realtime industry experts with numerous benefits. https://t.co/AvES4P1Hi7
8893,@RealCandaceO Weird that I have to say this but... just because you feel that climate change isn’t real doesn’t mean that it’s not real.
8894,"RT @Dorje_sDooing: How did Nepali leadership
demonstrate that they are
the BIGGEST #disaster to hit
d people of #Nepal in 2015,
bigger than…"
8895,RT @CitrusScale: We are LIVE! Fandom climate in recent years have been a torrid and painful place for small or marginalized creators. The c…
8896,RT @gkremen: One of @valleywater priorities for safeguarding @cityofpaloalto @mtnviewcityhall @CityofSanJose and others
